A,B,C
53,0.8984678576933799,47
35,0.9885132517831425,61
99,0.48870802419153225,90
69,0.7562772815543638,32
78,0.33590571033853023,11
33,0.35784935903982507,79
34,0.7667174939307752,21
14,0.7091007993236198,15
95,0.4994906460996017,70
51,0.2531423166069028,18
8,0.6069486463359437,16
32,0.31029256363962887,58
7,0.4036753171788098,84
23,0.6406308114240176,17
79,0.9615739223176426,41
11,0.4891987260061108,87
10,0.23586365152454059,35
8,0.1225370044709253,83
93,0.5181531425363339,43
44,0.3420971415644892,57
90,0.8891935851729739,43
97,0.10598694420804489,28
61,0.7098828822697896,3
54,0.4313523711774784,27
75,0.4401775541595738,30
98,0.5218161753904035,89
71,0.6960360164380023,34
96,0.7298364488112579,45
9,0.6876196965347531,95
39,0.38865689755897725,10
33,0.19620505795401022,15
4,0.6698703268434979,4
99,0.4477290285857485,97
35,0.7043230104182648,62
19,0.5261015318506205,25
13,0.5834514204035648,29
6,0.9773939773368595,69
74,0.12045698398407634,10
77,0.9934146642397242,62
61,0.3448689737525511,37
52,0.41411090786850957,56
18,0.022362906410527628,39
1,0.21968328338695964,15
9,0.15468704515856346,52
52,0.1702020437881071,31
35,0.06398237214881874,56
32,0.5985231348847062,66
11,0.028319253196576133,82
46,0.4129916360362612,77
92,0.8255232666653759,1
41,0.20312899651578553,51
93,0.965361662099486,85
71,0.015137587467285218,31
11,0.6261261135624211,56
77,0.07767149801716344,98
95,0.12967867805641964,62
41,0.607262803083301,93
62,0.3975862404703522,46
87,0.47204260545847854,27
53,0.3765086022801063,71
6,0.9294307419454395,56
59,0.20916860025094608,30
74,0.20042695672033917,59
80,0.1189469923966342,31
53,0.36955209887706986,75
60,0.1051199520682804,88
33,0.5981630371517981,22
27,0.7591805802236576,26
48,0.9224522447121325,68
20,0.6037073210775528,18
90,0.799628034065203,31
84,0.963262104071527,10
28,0.8183132561356107,23
54,0.9890271444125889,29
14,0.4676615431293232,13
30,0.43621720493085403,6
4,0.46326278625529127,49
91,0.43572907560999696,26
72,0.4601458536195736,94
11,0.5759039028375005,54
25,0.15526801236885024,59
84,0.21387438398308556,73
19,0.8082195698725639,32
91,0.5395223344559807,38
4,0.60637292961397,55
45,0.21041258107437066,47
55,0.33107219682086286,78
65,0.4822994969282798,22
88,0.20413678992505868,59
53,0.5140546477763253,47
18,0.12182261512087023,98
18,0.6142355782219764,47
6,0.9412362611170658,40
50,0.7478296959792896,63
16,0.27160663381326133,35
92,0.8953995627291967,74
84,0.6493674441349532,54
61,0.2137679338174876,19
26,0.31546522508930797,51
86,0.5318196958071556,38
37,0.19820110682206638,47
11,0.2191397606156067,31
67,0.48726300612357076,2
28,0.729674893997241,59
79,0.9971303389040336,47
95,0.8003053580926937,85
89,0.7099205895697351,52
57,0.5620311991185813,65
71,0.8501091504135851,16
57,0.2852034459507933,81
87,0.08258186405510748,28
7,0.6396930533417674,39
40,0.7652380100498819,32
9,0.2040391478924537,45
87,0.6250073271794296,51
84,0.3797838836163756,72
67,0.6774960175381135,11
99,0.711087814536083,55
32,0.28394151955747227,35
77,0.11415524121600606,33
27,0.2070279518536342,56
25,0.1260280859564299,15
26,0.6267826528404722,91
6,0.16596291076951464,91
34,0.005325604835798026,25
34,0.3195182129897338,25
12,0.750523669214306,13
17,0.0031799912237455707,69
82,0.43463099691842455,7
69,0.28866656209623265,55
77,0.950968346791074,65
98,0.6824683357037176,69
39,0.6770547237689902,94
18,0.7829761760336301,92
48,0.8029855583477732,79
89,0.5670930589927322,7
7,0.46033701789251946,53
58,0.3997430430968635,3
32,0.4518517192537901,68
57,0.2729086862871769,43
94,0.36915312390410204,68
69,0.9537972719285993,42
23,0.3855064973639595,19
57,0.9931813935802536,45
69,0.0730053035903836,68
39,0.5356745888329395,25
29,0.5418644173817958,85
76,0.1997145655480237,32
9,0.3701882644955611,72
44,0.21507537613571803,39
2,0.6110790016993293,87
99,0.25492983116240386,5
55,0.9679077942290399,46
70,0.7583968060300862,13
12,0.39742230380172994,8
54,0.6590595023938394,70
42,0.8999694693357316,22
18,0.9754823571531887,72
75,0.06660023480136923,72
45,0.8894962623204414,20
29,0.7948271982859157,70
89,0.7350619917009662,44
44,0.6736734986324144,28
23,0.22366334094480378,69
55,0.09004985399525156,20
74,0.49027539096083594,65
81,0.22134835679858078,38
56,0.12334784759036244,49
79,0.6649419346154578,43
47,0.7710712959301047,68
99,0.6286915713535769,93
28,0.9382512398449037,86
41,0.1262804773784605,79
70,0.397040132397513,11
60,0.07754885868310935,60
62,0.2765162327008973,71
99,0.12654761027409978,40
89,0.3212270891514766,5
81,0.12371455169387813,23
18,0.48943137045899243,65
71,0.37783809861746265,90
41,0.7299858167970732,12
8,0.47209408023261745,45
96,0.6835227540240691,56
30,0.8382971611990232,26
64,0.615088855965588,96
52,0.18427152866311225,21
2,0.37348060902141533,8
93,0.5908696030294591,30
34,0.815039745683023,83
53,0.8601026962643376,5
60,0.8264101101161145,23
45,0.42398485015858434,46
2,0.12590804581775883,46
86,0.843890287890189,33
84,0.567468010699434,66
19,0.6308729106336538,45
79,0.16449983969501136,81
21,0.06854914673560675,84
98,0.9258286154106222,52
99,0.1945520910133144,60
15,0.030692289952323426,7
2,0.2431351782457596,19
79,0.5217054880541592,40
77,0.961916603390077,50
15,0.3654786306294824,26
17,0.542774422775426,50
3,0.6761695752108556,8
30,0.47184123731279903,38
31,0.4443498295139542,27
74,0.6887387127819043,96
84,0.9197116467948429,99
23,0.004452166967692905,96
72,0.3047864534515312,3
70,0.46532015925589143,56
37,0.4515578126251619,78
80,0.4283864735706162,86
58,0.06218553082941003,20
87,0.9131609494945332,99
3,0.9651703726694266,55
19,0.0685398864611726,1
44,0.00524604804789075,1
97,0.7817049095976305,54
1,0.8666891511627012,32
93,0.3459860870950542,8
6,0.4380624307011728,21
92,0.5583178667519874,4
31,0.7536450082643038,67
45,0.28986923776570694,34
83,0.9341066289797372,29
59,0.29838506622205363,26
74,0.8328909280407826,93
10,0.772454398283986,10
37,0.48847486057686196,30
34,0.7129761242016069,83
79,0.44367653227446224,23
96,0.7040356391460072,77
15,0.5104485544236848,56
64,0.4011825377692868,39
89,0.5553100614005081,80
44,0.4499453978916015,45
75,0.05092938465482788,65
61,0.6692486363092535,30
58,0.6641852915772571,5
44,0.1057693605407175,81
43,0.8714136271975842,91
23,0.4364253519777228,69
22,0.18212653775050036,74
87,0.7189100277624493,31
6,0.7952184788576406,19
94,0.2788627606032549,85
76,0.6339975716635684,49
20,0.18687664089899714,69
78,0.3941197977962768,10
39,0.41091809435748894,10
58,0.6076395079874687,84
20,0.997425587608594,21
55,0.08168731785380401,72
38,0.8394073456588177,82
29,0.14798095748719375,95
42,0.4684724488013122,67
15,0.9234136103558416,30
68,0.9216208405742724,47
80,0.920066056097706,98
26,0.9611914297254323,7
62,0.7239678915536665,35
18,0.5889531430137274,50
46,0.8994582083160233,29
8,0.1270007494794848,88
31,0.5620931575939321,45
97,0.8980119088919643,54
27,0.05643540015400994,62
78,0.7643283662491581,88
28,0.45175089210393116,5
75,0.27210478889787526,11
91,0.5030074911913683,59
25,0.38152497692334575,56
88,0.4991340876442374,10
26,0.28729444328849174,72
76,0.0926362820502733,78
55,0.15884268328635742,33
98,0.5447916246149799,43
70,0.4146283225406977,36
47,0.2886634625630211,56
84,0.47728481246602816,73
97,0.060678961024607125,8
74,0.6313127637479283,20
14,0.814659982564513,44
27,0.6048209622285851,33
42,0.8156869906091244,20
46,0.61625411997539,80
52,0.2865963624675425,92
87,0.5812417187230782,1
47,0.9285616125363534,15
38,0.9797273222913716,1
78,0.29274414920434055,44
56,0.798558677080689,3
14,0.5457849950440429,4
40,0.2917862133113459,20
42,0.8426251851514208,52
73,0.38504187761585473,20
57,0.6924258042482975,46
26,0.6867255334181835,22
64,0.6180554140823479,80
79,0.35802554316883517,70
71,0.3612296941848542,98
89,0.017558661265286046,20
48,0.40871354043378927,24
71,0.262916181628456,75
25,0.8597783897542968,2
92,0.09799625422415492,87
84,0.7297001524820306,42
63,0.2175172029780048,49
88,0.352118201704963,97
24,0.9754654640495923,83
56,0.9016300186076965,24
23,0.31489921946196575,31
49,0.475463876210509,89
7,0.7163722629098699,87
57,0.7654803259947278,25
76,0.14671882494520816,85
89,0.05111741828396299,4
64,0.04674466132161503,25
20,0.02859795288915301,41
93,0.8918319652576762,24
34,0.278290036073809,98
1,0.005710795722169704,17
44,0.8936667744589138,90
73,0.687760572255926,9
69,0.571614998138289,5
1,0.1652099054654751,85
4,0.5560366649751576,62
74,0.11849589668257743,49
56,0.7788432146696747,58
12,0.8315541490359962,87
28,0.16986268074094824,29
16,0.33650204461524746,22
67,0.7051078336247444,78
55,0.10321966510585323,38
31,0.5096016789928054,31
81,0.45954953752113026,50
9,0.2721064373323304,66
80,0.16995702232957555,68
20,0.6736621699734491,47
20,0.7913479757758295,59
92,0.0032458277686555626,84
67,0.3872684104523759,91
63,0.735362525739203,60
61,0.20304661746880992,81
8,0.582043065069237,36
54,0.891125850213823,86
12,0.03167378940627452,42
99,0.8211638203812555,78
68,0.48696327508089643,87
69,0.6533014859147259,21
85,0.2943238876231338,66
34,0.9451070187103964,44
86,0.24690102416326276,88
71,0.16874939778092057,62
49,0.2183468845588309,4
47,0.5724245391905273,70
57,0.35930063603230333,86
57,0.2025115807353406,87
99,0.3015608441371074,89
32,0.07860775770709372,49
66,0.779285873047056,63
84,0.2801862295995077,28
51,0.8227531648101067,16
91,0.720955656081841,36
62,0.19814411100233909,20
59,0.4117989325964362,25
82,0.9995896748302704,67
77,0.25477531762128514,45
35,0.46043669319461067,72
78,0.2134027221301863,58
59,0.23183831218854856,41
93,0.21134834041811823,44
15,0.0425871482088922,4
56,0.30166178347530304,62
77,0.8294971364263203,86
67,0.3476147555635032,14
48,0.030213334112509038,36
35,0.43240782936834143,9
89,0.81527222902927,97
93,0.24688316670043353,76
72,0.43481522529531036,16
14,0.3777787587569569,59
45,0.710110429118532,85
24,0.9569696725063023,51
31,0.03980728485828522,27
21,0.5131099175004779,29
70,0.4036712289067228,83
53,0.7472952816857062,81
34,0.0788286945575003,88
73,8.503877990095887e-05,38
19,0.8476280781438689,77
58,0.8607868626411214,77
25,0.5299753347999273,36
11,0.5080051475924079,85
74,0.0003577487505689314,26
59,0.025617633240895277,38
87,0.7260189667821372,72
11,0.9816606388507151,87
70,0.012081830502487678,43
7,0.4413617564120842,90
82,0.5775502378906295,75
78,0.6710607066241534,30
92,0.6564607467137439,94
60,0.4414798831129988,91
7,0.673530240623482,56
21,0.002439086729225104,37
73,0.944094635828284,30
75,0.5602853005202681,85
37,0.8611146137168643,66
95,0.24517449114291356,2
94,0.6031402035633827,81
7,0.16516514005677163,5
36,0.3861851046208544,87
22,0.8259193733700306,59
67,0.6760224394587299,87
94,0.4078465847939656,36
30,0.24548728841869016,88
93,0.07263291059257138,49
44,0.5067010290789165,67
72,0.34714046871626714,90
96,0.052027404929727794,68
87,0.319514555145207,60
96,0.3739861373126384,87
69,0.2796398741897097,64
77,0.2684828626611103,87
9,0.6590687123667376,61
70,0.30632788386988397,38
68,0.8538575122075863,48
14,0.34691346080652685,45
43,0.3784320398584604,1
34,0.0986547223768679,77
50,0.1782722021187918,12
90,0.7270184396382233,83
6,0.27251552336693874,69
20,0.7131411860991761,12
79,0.027263829127512795,69
3,0.6892893253084484,85
72,0.9155200879770571,3
6,0.2514318918400077,32
77,0.4385146558845724,16
47,0.8226753958094737,53
77,0.8294134803108151,70
8,0.1807690630461093,59
70,0.02688872757575822,63
76,0.49564564456749605,62
89,0.06626081301628906,87
2,0.7876079687505406,31
19,0.19640559357629161,72
49,0.8370492761991913,38
48,0.37225954440579234,42
71,0.32287572799029574,73
77,0.9652758650492134,86
45,0.5622973802385461,16
75,0.5341902165586669,73
12,0.5553192751035604,27
68,0.05399286866084296,72
68,0.979562144912439,97
77,0.6217350565440737,20
41,0.34427674995241775,31
81,0.6677192767350035,1
24,0.024776880229716136,9
83,0.049425716071361814,72
56,0.43993427679259733,10
5,0.023295808672825657,25
55,0.568598904973663,49
76,0.5923957565162213,71
72,0.4004904521120094,80
65,0.14254768177579702,58
52,0.8242750284541264,79
96,0.7959707035359738,22
42,0.7008156645525846,91
24,0.043269603056282135,14
52,0.3194706531029182,75
54,0.5853350137444222,97
24,0.1967422100773658,84
51,0.07024976855533593,99
64,0.10130043397822908,3
37,0.40951786380204613,19
4,0.599874055603405,17
57,0.0316838660110732,77
54,0.8644378002969024,5
76,0.16643997441403047,32
59,0.09151863683630013,7
12,0.14803826375507023,39
94,0.07544120266513876,49
25,0.41983663950432826,69
34,0.12921959185951115,13
35,0.4016566473707923,85
99,0.4991120544511668,52
97,0.19100519605284172,25
27,0.8864478476336536,38
27,0.6160063527472862,14
82,0.39991798307464865,81
56,0.057873834109907096,26
75,0.9229354943115868,89
25,0.11069855610352297,11
49,0.3480206864445,22
95,0.4977020279994978,9
56,0.457416744250295,84
2,0.41771609354997496,11
44,0.3416235957390198,81
15,0.4454076969257539,37
16,0.710560553450418,83
53,0.49423964672906096,68
71,0.7539387213462193,48
9,0.08304970705811654,31
68,0.9080300536065252,10
44,0.9026563179754725,73
76,0.08638202775885506,45
32,0.08363937545771172,96
63,0.5518625858375528,66
93,0.5913958512602538,29
47,0.4332406548211102,45
65,0.8086784102154212,87
62,0.4354651574401305,2
2,0.3991616700880053,91
66,0.5163938103420777,11
47,0.12078785184126939,93
98,0.2665935700599852,30
43,0.4831541776462088,87
53,0.42023255939071025,2
41,0.4057988483008901,58
60,0.09718709909747503,80
29,0.8092822699392583,79
24,0.4569842338609247,23
46,0.07863258170510745,82
73,0.8041566421334506,59
83,0.2064856113171084,64
44,0.4003047092223153,20
59,0.221104311348293,99
3,0.1874028196876898,69
92,0.7279218299623134,27
66,0.9224559257271449,84
53,0.7983357761053957,27
15,0.4347215188377225,61
59,0.290941401872585,44
86,0.2990862682824621,10
35,0.8752698096649802,26
72,0.9408317498394136,93
97,0.3659579821998534,96
88,0.8618287111187383,37
84,0.6462052006819782,14
10,0.44885704386160585,69
5,0.7353765899002479,7
93,0.5193458092092484,85
76,0.21967026754011887,63
60,0.004456173435637312,29
93,0.7822256444409675,25
33,0.8555971818459631,74
66,0.881988435760522,67
2,0.2798289591611164,95
7,0.4179011012578182,28
64,0.8113498113610975,59
73,0.11103671554308825,54
96,0.2101306522138925,5
4,0.07844669164302331,13
36,0.02646895810747596,45
67,0.930187522770715,16
28,0.8156437042807573,43
75,0.03230149794179904,34
45,0.2908274578079644,56
91,0.5028971287230655,11
13,0.9615035483695211,35
81,0.1248303785308007,56
46,0.23827367169036473,77
82,0.529289599035202,47
82,0.7439476970243353,37
48,0.24130287669037698,13
5,0.8021432130394353,60
17,0.809727948981508,22
97,0.49929269467930026,19
63,0.2567509748062057,42
73,0.17740656260378862,60
25,0.6845818373704807,85
59,0.6616480033312385,48
70,0.370600073083148,26
73,0.22621686754265546,97
32,0.3073455807934079,99
89,0.6118257839065895,89
81,0.9236023151714045,90
65,0.5415474399991126,44
60,0.6096434061370831,46
46,0.5893466020308394,82
18,0.2777225394888224,3
43,0.3853355350578742,2
52,0.5705316718701602,88
12,0.935254727554196,17
79,0.7886646189410639,96
72,0.2440318961669693,33
89,0.12973648767039714,69
73,0.835668395329012,88
51,0.920477813707359,13
88,0.23112868325668734,41
77,0.7870168763603147,52
90,0.8987283776314754,56
25,0.021407703537682732,88
23,0.19329648292898083,65
1,0.990319684772011,33
49,0.04446713223176135,49
39,0.5137461623886413,62
6,0.5630249368688617,4
8,0.8938476979589107,8
38,0.46205439669786785,93
88,0.5614849007424106,62
41,0.6631093016885488,25
93,0.1854904257332376,5
79,0.2276681104147006,26
63,0.7801093784546056,3
66,0.6962958800180249,67
13,0.6876607635671855,64
32,0.3500012342711617,4
33,0.3230558018088886,79
93,0.8984379432366961,54
15,0.9096122278837545,41
80,0.8783996313491697,81
44,0.10440162258661911,50
57,0.28958872262677315,54
91,0.5345942678360894,43
66,0.7384866820908399,19
79,0.9623663809995618,37
5,0.5204556936554926,95
92,0.3042127436686337,52
36,0.3586467209678549,80
2,0.285420920787951,14
38,0.09224840357363573,67
33,0.21008602593505055,3
51,0.4043271985016038,42
12,0.14587092235461285,38
72,0.7950149578166106,60
11,0.6065031301157147,73
42,0.9704505681640224,56
53,0.1082811811721971,71
27,0.9935728937074719,11
91,0.3301778481565296,93
95,0.7205343096959848,3
74,0.6054555603840514,85
59,0.7310540329753735,41
25,0.5543908262090067,72
51,0.6520367943749703,13
47,0.38116800228957537,89
78,0.9618318834590668,84
81,0.5177618087650121,5
79,0.26293038639449307,75
25,0.8981714505094786,21
21,0.37902551786870753,7
19,0.5415008486959071,38
51,0.7290212800270183,31
39,0.7503977938288119,37
57,0.8764239578794528,15
9,0.7020111443592324,1
56,0.5516868031955793,33
34,0.5689289688490834,94
84,0.0201399956974877,59
60,0.469789186181212,14
19,0.5338243786522077,68
72,0.04656760183884623,27
63,0.551271099083644,63
11,0.9078338543189425,38
57,0.367575423676778,14
14,0.11175818988745745,19
64,0.6860492825994946,58
34,0.4030068204081416,24
69,0.5752898333209616,13
50,0.5135159529406158,23
62,0.4915136896385741,28
13,0.6922318999686389,43
43,0.8097714025002264,15
71,0.7466548313913874,18
77,0.2594838533218783,83
64,0.2043282173428702,27
15,0.48276437143804396,25
94,0.8926191616072152,9
89,0.43115883991691073,28
66,0.7759104283031927,31
57,0.03206326853077113,80
50,0.3462254076672566,13
63,0.7594518657802685,30
22,0.7030515808164701,5
73,0.7690750145835874,5
23,0.6813539300253701,65
56,0.26780055728808516,26
80,0.9174952216312894,99
8,0.45362641965020556,36
67,0.40788081205691185,41
40,0.24090499891176032,33
33,0.8249604381582014,57
7,0.8514939380930852,57
87,0.7848907198536876,37
91,0.8625460771598296,44
68,0.3999490356366572,97
11,0.3309330503907013,59
68,0.7143250468967518,15
3,0.6556215796810632,7
65,0.7722376748610569,76
9,0.21001521767880948,4
28,0.6380515264041121,79
91,0.002460706585119987,44
57,0.908499451784227,27
47,0.3181539506313461,21
34,0.5654202568225004,90
57,0.13321146835798803,55
73,0.04754171455347256,33
85,0.14444661394737157,48
16,0.8810582098777896,91
18,0.4114897791929414,70
92,0.14935827929601941,82
